gridNo,featNo,weight,grid_x,grid_y,grid_z
31332,0,640.3546,18,18,30
31332,1,276.361,18,18,30
31332,2,619.88165,18,18,30
31332,3,774.4288,18,18,30
31332,4,402.59515,18,18,30
31332,5,128.32857,18,18,30
31333,0,-196.38933,18,18,31
31333,1,-331.32407,18,18,31
31333,2,-147.10097,18,18,31
31333,3,-96.43034,18,18,31
31333,4,67.04893,18,18,31
31333,5,-33.873604,18,18,31
31334,0,203.74728,18,18,32
31334,1,474.72003,18,18,32
31334,2,-713.0816,18,18,32
31334,3,406.32935,18,18,32
31334,4,-14.683753,18,18,32
31334,5,480.93362,18,18,32
31336,0,64.886604,18,18,34
31336,1,242.95992,18,18,34
31336,3,601.4818,18,18,34
31336,4,359.2696,18,18,34
31336,5,558.33374,18,18,34
31337,0,200.62665,18,18,35
31337,1,-90.17091,18,18,35
31337,2,-43.12535,18,18,35
31337,3,-232.95262,18,18,35
31337,4,571.63934,18,18,35
31337,5,450.24548,18,18,35
31338,0,-510.13705,18,18,36
31338,1,-181.05765,18,18,36
31338,3,563.13745,18,18,36
31338,4,4.6036415,18,18,36
31338,5,530.46765,18,18,36
31339,0,-530.0652,18,18,37
31339,1,-506.08722,18,18,37
31371,0,276.4012,18,19,22
31371,2,276.27252,18,19,22
31371,4,-76.72496,18,19,22
31372,0,-536.4587,18,19,23
31372,1,450.7274,18,19,23
31372,3,475.66483,18,19,23
31372,4,361.8708,18,19,23
31372,5,475.57852,18,19,23
31373,3,361.81805,18,19,24
31373,5,361.77625,18,19,24
31375,0,733.6441,18,19,26
31375,1,187.64513,18,19,26
31375,2,497.95642,18,19,26
31375,3,-49.91673,18,19,26
31375,4,789.1518,18,19,26
31375,5,-157.44383,18,19,26
31376,0,726.88104,18,19,27
31376,1,203.48283,18,19,27
31376,2,411.32587,18,19,27
31376,3,-530.9815,18,19,27
31376,4,560.2978,18,19,27
31376,5,-531.09283,18,19,27
31377,0,113.49375,18,19,28
31377,1,286.31815,18,19,28
31377,2,-688.6409,18,19,28
31377,4,377.08963,18,19,28
31378,0,25.955008,18,19,29
31378,1,541.6455,18,19,29
31378,2,589.85156,18,19,29
31378,3,332.95804,18,19,29
31378,4,-146.77388,18,19,29
31378,5,-99.30137,18,19,29
31379,0,488.97125,18,19,30
31379,1,-59.451233,18,19,30
31379,2,303.19336,18,19,30
31379,3,446.97882,18,19,30
31379,4,789.80756,18,19,30
31379,5,-189.9537,18,19,30
31380,0,593.7206,18,19,31
31380,1,33.314854,18,19,31
31380,2,467.42084,18,19,31
31380,3,655.6641,18,19,31
31380,4,992.0007,18,19,31
31380,5,598.3733,18,19,31
31382,0,472.84833,18,19,33
31382,1,359.51566,18,19,33
31382,2,470.86768,18,19,33
31382,3,192.03835,18,19,33
31382,4,291.83368,18,19,33
31382,5,329.56836,18,19,33
31383,0,-51.991646,18,19,34
31383,1,249.20006,18,19,34
31383,2,407.74365,18,19,34
31383,3,628.6586,18,19,34
31383,4,664.61127,18,19,34
31383,5,628.612,18,19,34
31384,1,-322.56003,18,19,35
31384,3,361.7041,18,19,35
31384,4,-118.82736,18,19,35
31384,5,361.74973,18,19,35
31385,3,476.98572,18,19,36
31385,4,489.56656,18,19,36
31385,5,476.95813,18,19,36
31420,4,455.51578,18,20,24
31421,0,-397.6462,18,20,25
31421,1,689.4142,18,20,25
31421,3,448.13617,18,20,25
31421,4,80.92835,18,20,25
31421,5,448.19318,18,20,25
31424,0,-233.94795,18,20,28
31424,1,143.74823,18,20,28
31424,4,-51.10549,18,20,28
31425,0,-607.429,18,20,29
31425,1,166.60422,18,20,29
31425,3,-111.785576,18,20,29
31425,4,96.305885,18,20,29
31425,5,-470.14777,18,20,29
31426,0,-35.63906,18,20,30
31426,1,712.97504,18,20,30
31426,2,187.1016,18,20,30
31426,3,541.0368,18,20,30
31426,4,225.6051,18,20,30
31426,5,540.93353,18,20,30
31428,0,56.58734,18,20,32
31428,1,-264.81082,18,20,32
31428,2,531.9165,18,20,32
31428,3,247.33826,18,20,32
31428,4,679.45953,18,20,32
31428,5,403.56378,18,20,32
31429,0,351.6447,18,20,33
31429,1,-490.09113,18,20,33
31429,2,602.90826,18,20,33
31429,4,753.3642,18,20,33
31430,0,-409.2429,18,20,34
31430,1,-172.67722,18,20,34
31430,4,-188.04735,18,20,34
31431,1,434.11884,18,20,35
31431,4,213.12273,18,20,35
31431,5,-118.722946,18,20,35
31432,4,-47.0472,18,20,36
31467,1,542.49976,18,21,24
31467,4,475.66144,18,21,24
31468,1,519.1685,18,21,25
31468,3,628.57965,18,21,25
31468,4,520.15796,18,21,25
31468,5,381.4662,18,21,25
31469,1,396.0619,18,21,26
31469,3,388.68622,18,21,26
31469,4,-125.65793,18,21,26
31469,5,293.85315,18,21,26
31471,1,534.62665,18,21,28
31471,3,521.91895,18,21,28
31471,4,-75.28827,18,21,28
31471,5,521.8476,18,21,28
31472,0,-224.18295,18,21,29
31472,1,358.73672,18,21,29
31472,3,477.71472,18,21,29
31472,4,51.32638,18,21,29
31472,5,477.67438,18,21,29
31473,0,150.32898,18,21,30
31473,1,832.43555,18,21,30
31473,4,517.7103,18,21,30
31474,0,493.47693,18,21,31
31474,1,392.26855,18,21,31
31474,2,493.45163,18,21,31
31474,3,25.489285,18,21,31
31474,4,146.68108,18,21,31
31474,5,-275.48013,18,21,31
31475,0,-246.55804,18,21,32
31475,1,157.173,18,21,32
31475,3,-223.45306,18,21,32
31475,4,608.3497,18,21,32
31475,5,-223.48157,18,21,32
31476,3,576.65894,18,21,33
31476,5,576.64984,18,21,33
31477,0,-41.058353,18,21,34
31477,1,229.66325,18,21,34
31477,3,639.6351,18,21,34
31477,4,-118.686325,18,21,34
31477,5,639.60004,18,21,34
31478,0,-362.5717,18,21,35
31478,1,-217.91328,18,21,35
31479,1,436.1758,18,21,36
31480,4,-47.01609,18,21,37
31514,1,264.9428,18,22,24
31514,4,412.38293,18,22,24
31519,0,480.27933,18,22,29
31519,1,583.6089,18,22,29
31519,3,314.94736,18,22,29
31519,5,68.83735,18,22,29
31520,0,-30.292551,18,22,30
31520,1,189.79451,18,22,30
31520,3,18.453716,18,22,30
31520,4,79.00202,18,22,30
31520,5,18.438843,18,22,30
31521,0,532.1569,18,22,31
31521,1,796.6842,18,22,31
31521,2,477.3137,18,22,31
31521,3,219.57695,18,22,31
31521,4,393.01276,18,22,31
31521,5,219.48616,18,22,31
31522,0,-137.91838,18,22,32
31522,1,339.6365,18,22,32
31522,4,581.2692,18,22,32
31524,1,38.788033,18,22,34
31524,3,424.06033,18,22,34
31524,5,423.93948,18,22,34
31562,1,151.28348,18,23,25
31562,3,35.110344,18,23,25
31562,5,35.173283,18,23,25
31563,0,-343.32037,18,23,26
31563,1,-343.37204,18,23,26
31563,3,211.38228,18,23,26
31563,4,35.19849,18,23,26
31563,5,211.47903,18,23,26
31564,0,-68.5514,18,23,27
31564,1,390.1315,18,23,27
31564,3,490.85696,18,23,27
31564,4,-224.53244,18,23,27
31565,0,383.4259,18,23,28
31565,1,123.03191,18,23,28
31565,2,383.52405,18,23,28
31565,4,661.1468,18,23,28
31567,0,352.07062,18,23,30
31567,2,352.08606,18,23,30
31567,4,357.08124,18,23,30
31568,0,264.2748,18,23,31
31568,1,-392.58344,18,23,31
31568,3,229.41576,18,23,31
31568,4,399.8997,18,23,31
31568,5,229.45853,18,23,31
31569,1,483.011,18,23,32
31569,4,330.09213,18,23,32
31570,1,539.9256,18,23,33
31570,3,103.81597,18,23,33
31570,4,-316.744,18,23,33
31570,5,103.80654,18,23,33
31571,3,580.3734,18,23,34
31571,4,-480.60336,18,23,34
31571,5,580.2436,18,23,34
31573,3,218.0703,18,23,36
31573,5,218.06126,18,23,36
31610,0,467.10953,18,24,26
31610,3,435.73114,18,24,26
31610,5,435.64307,18,24,26
31611,0,266.99054,18,24,27
31611,2,266.959,18,24,27
31611,3,165.35272,18,24,27
31611,4,140.7158,18,24,27
31611,5,165.36566,18,24,27
31612,3,669.46234,18,24,28
31612,4,291.87408,18,24,28
31612,5,499.3082,18,24,28
31613,0,190.46898,18,24,29
31613,1,-410.63727,18,24,29
31613,3,483.1026,18,24,29
31613,4,668.1493,18,24,29
31613,5,483.02454,18,24,29
31615,0,-78.61109,18,24,31
31615,2,-178.88837,18,24,31
31615,3,161.93358,18,24,31
31616,0,56.61887,18,24,32
31616,2,56.46977,18,24,32
31616,3,399.86676,18,24,32
31616,5,399.95032,18,24,32
31658,3,397.55606,18,25,27
31658,5,397.47226,18,25,27
31659,3,277.1403,18,25,28
31659,4,319.18588,18,25,28
31659,5,277.2744,18,25,28
31660,0,536.3011,18,25,29
31660,2,536.2417,18,25,29
31660,3,215.58112,18,25,29
31660,4,272.43973,18,25,29
31660,5,215.6996,18,25,29
31661,4,-609.64655,18,25,30
31707,3,-468.06433,18,26,29
31707,5,-468.08307,18,26,29
32651,0,264.01074,19,10,33
32651,2,263.99747,19,10,33
32653,5,181.87675,19,10,35
32692,4,-344.71884,19,11,27
32693,0,392.58685,19,11,28
32693,1,516.9131,19,11,28
32693,2,-205.99283,19,11,28
32694,1,430.453,19,11,29
32695,0,-245.5677,19,11,30
32695,2,-245.49725,19,11,30
32695,4,333.06647,19,11,30
32737,4,446.9873,19,12,25
32738,0,-55.9607,19,12,26
32738,1,-234.62764,19,12,26
32738,2,-56.08727,19,12,26
32738,3,573.68066,19,12,26
32738,4,133.82129,19,12,26
32738,5,573.6221,19,12,26
32739,1,536.5583,19,12,27
32739,4,347.41956,19,12,27
32740,3,323.4032,19,12,28
32740,4,-324.24893,19,12,28
32740,5,323.31827,19,12,28
32741,0,-268.0118,19,12,29
32741,1,-509.25333,19,12,29
32741,3,413.10938,19,12,29
32741,5,413.04883,19,12,29
32742,1,305.65118,19,12,30
32743,0,181.90648,19,12,31
32743,1,293.5883,19,12,31
32743,2,181.85062,19,12,31
32743,3,566.45905,19,12,31
32743,4,-445.36792,19,12,31
32743,5,566.4346,19,12,31
32744,4,128.14589,19,12,32
32745,3,-124.39122,19,12,33
32745,5,-124.304436,19,12,33
32746,1,-651.5266,19,12,34
32746,4,325.6856,19,12,34
32785,0,-408.57544,19,13,26
32785,1,-342.68643,19,13,26
32785,3,422.97336,19,13,26
32785,4,-542.0176,19,13,26
32785,5,423.0342,19,13,26
32786,0,-138.05473,19,13,27
32786,1,-88.53072,19,13,27
32786,3,-361.48602,19,13,27
32786,4,-287.86502,19,13,27
32786,5,-361.4283,19,13,27
32787,0,335.7298,19,13,28
32787,2,482.9106,19,13,28
32787,3,546.5522,19,13,28
32787,4,-406.5271,19,13,28
32787,5,546.5063,19,13,28
32788,0,600.1682,19,13,29
32788,1,268.29343,19,13,29
32788,2,248.34674,19,13,29
32788,3,-514.74786,19,13,29
32788,4,-157.22075,19,13,29
32789,0,62.817177,19,13,30
32789,1,350.35147,19,13,30
32789,2,62.78028,19,13,30
32789,3,513.9002,19,13,30
32789,4,589.1951,19,13,30
32789,5,513.9819,19,13,30
32790,0,127.787865,19,13,31
32790,1,177.78355,19,13,31
32790,3,222.86508,19,13,31
32790,4,-339.01544,19,13,31
32790,5,222.91132,19,13,31
32791,0,-462.96872,19,13,32
32791,1,1.7502524,19,13,32
32791,3,470.23074,19,13,32
32791,4,328.2735,19,13,32
32791,5,470.1392,19,13,32
32792,0,536.70807,19,13,33
32792,1,302.10016,19,13,33
32792,4,-271.1324,19,13,33
32793,0,-403.63336,19,13,34
32793,1,-403.63083,19,13,34
32793,4,-447.06296,19,13,34
32794,0,400.25003,19,13,35
32794,2,400.25345,19,13,35
32795,0,304.30597,19,13,36
32828,0,227.3149,19,14,22
32828,1,227.33913,19,14,22
32831,0,117.24204,19,14,25
32831,1,-51.989635,19,14,25
32831,2,188.3338,19,14,25
32831,3,484.0495,19,14,25
32831,5,-212.36053,19,14,25
32833,0,-363.2749,19,14,27
32833,1,-255.02042,19,14,27
32833,2,-55.70995,19,14,27
32833,3,460.71127,19,14,27
32833,4,-354.22827,19,14,27
32833,5,402.26373,19,14,27
32834,0,-489.93893,19,14,28
32834,1,-990.56195,19,14,28
32834,2,185.74306,19,14,28
32834,3,20.839108,19,14,28
32834,4,-227.08904,19,14,28
32834,5,20.810963,19,14,28
32835,0,-100.20266,19,14,29
32835,1,266.69174,19,14,29
32835,2,480.43814,19,14,29
32835,3,523.8492,19,14,29
32835,4,391.46158,19,14,29
32835,5,444.19547,19,14,29
32836,0,-293.54843,19,14,30
32836,1,-707.1405,19,14,30
32836,2,-172.92361,19,14,30
32836,3,809.5732,19,14,30
32836,4,-44.728477,19,14,30
32836,5,793.1691,19,14,30
32837,0,-151.29651,19,14,31
32837,1,706.5742,19,14,31
32837,3,653.3537,19,14,31
32837,4,308.53662,19,14,31
32837,5,498.2048,19,14,31
32838,0,-239.18958,19,14,32
32838,1,-63.5289,19,14,32
32838,2,518.95844,19,14,32
32838,3,498.42947,19,14,32
32838,4,306.1378,19,14,32
32838,5,559.95306,19,14,32
32839,0,459.42636,19,14,33
32839,1,86.73956,19,14,33
32839,3,197.3707,19,14,33
32839,4,534.1932,19,14,33
32839,5,14.715394,19,14,33
32840,0,384.923,19,14,34
32840,1,-192.53291,19,14,34
32840,4,815.37024,19,14,34
32841,0,-474.6162,19,14,35
32841,1,-158.93518,19,14,35
32841,2,-474.69318,19,14,35
32841,4,216.09424,19,14,35
32875,1,475.7818,19,15,22
32875,4,223.3016,19,15,22
32878,0,-170.60854,19,15,25
32878,1,446.99832,19,15,25
32878,2,-264.94205,19,15,25
32878,3,-70.42168,19,15,25
32878,4,-176.23724,19,15,25
32878,5,-188.59698,19,15,25
32879,0,504.90277,19,15,26
32879,1,88.55316,19,15,26
32879,2,377.05453,19,15,26
32879,4,632.75006,19,15,26
32880,0,440.69806,19,15,27
32880,1,-195.92506,19,15,27
32880,2,384.3432,19,15,27
32880,3,-185.41707,19,15,27
32880,4,773.5445,19,15,27
32880,5,189.4342,19,15,27
32881,0,-208.66739,19,15,28
32881,1,-431.9643,19,15,28
32881,2,490.66266,19,15,28
32881,3,-240.79356,19,15,28
32881,4,471.7162,19,15,28
32881,5,-264.9336,19,15,28
32882,0,542.6298,19,15,29
32882,1,-345.7934,19,15,29
32882,2,562.3124,19,15,29
32882,3,-460.1209,19,15,29
32882,4,449.66406,19,15,29
32882,5,112.79378,19,15,29
32883,0,190.01439,19,15,30
32883,1,-711.639,19,15,30
32883,2,0.93041015,19,15,30
32883,3,-218.18059,19,15,30
32883,4,164.55536,19,15,30
32884,0,-358.021,19,15,31
32884,1,280.5278,19,15,31
32884,2,-109.80236,19,15,31
32884,3,417.85092,19,15,31
32884,4,196.98091,19,15,31
32884,5,420.18994,19,15,31
32885,0,347.04297,19,15,32
32885,1,-650.867,19,15,32
32885,2,164.41322,19,15,32
32885,3,162.00598,19,15,32
32885,4,265.24384,19,15,32
32885,5,38.807304,19,15,32
32886,1,224.31323,19,15,33
32886,3,-170.05635,19,15,33
32886,4,323.66058,19,15,33
32886,5,-170.0175,19,15,33
32888,1,-82.39654,19,15,35
32888,4,539.3674,19,15,35
32888,5,-477.215,19,15,35
32889,0,-722.6353,19,15,36
32889,1,-582.1929,19,15,36
32889,4,-558.03076,19,15,36
32923,0,419.96948,19,16,23
32923,1,166.06902,19,16,23
32923,2,-433.33142,19,16,23
32923,3,509.26068,19,16,23
32923,4,359.25845,19,16,23
32925,0,-174.95056,19,16,25
32925,1,-227.74817,19,16,25
32925,2,-168.90149,19,16,25
32925,3,690.6081,19,16,25
32925,4,814.7924,19,16,25
32925,5,690.52026,19,16,25
32927,0,444.96008,19,16,27
32927,1,-523.57184,19,16,27
32927,2,750.2583,19,16,27
32927,3,8.7109,19,16,27
32927,4,308.1554,19,16,27
32927,5,-27.362146,19,16,27
32928,0,324.84662,19,16,28
32928,1,-782.11566,19,16,28
32928,2,676.34283,19,16,28
32928,3,-206.94008,19,16,28
32928,4,506.06396,19,16,28
32928,5,-125.284004,19,16,28
32929,0,224.999,19,16,29
32929,1,-843.0718,19,16,29
32929,2,-310.5952,19,16,29
32929,3,-84.23902,19,16,29
32929,4,367.94528,19,16,29
32929,5,-481.6559,19,16,29
32930,0,417.0273,19,16,30
32930,1,-191.84995,19,16,30
32930,2,284.11508,19,16,30
32930,3,427.46982,19,16,30
32930,4,393.15167,19,16,30
32930,5,310.55334,19,16,30
32931,0,124.558556,19,16,31
32931,1,325.8958,19,16,31
32931,3,223.43425,19,16,31
32931,4,-189.1891,19,16,31
32931,5,221.45674,19,16,31
32932,0,529.25305,19,16,32
32932,1,-310.74576,19,16,32
32932,2,405.99878,19,16,32
32932,3,234.3898,19,16,32
32932,4,146.2544,19,16,32
32932,5,234.29678,19,16,32
32933,0,539.5887,19,16,33
32933,1,227.85008,19,16,33
32933,3,391.6975,19,16,33
32933,4,529.1889,19,16,33
32933,5,390.3851,19,16,33
32935,3,570.09314,19,16,35
32935,4,182.60565,19,16,35
32935,5,805.4753,19,16,35
32936,0,-159.0275,19,16,36
32936,1,597.6205,19,16,36
32936,3,408.13275,19,16,36
32936,4,480.9532,19,16,36
32936,5,408.00128,19,16,36
32937,0,489.20856,19,16,37
32937,1,-185.84685,19,16,37
32937,4,730.5184,19,16,37
32937,5,-67.17651,19,16,37
32969,0,344.5537,19,17,22
32969,1,-68.32152,19,17,22
32969,3,212.80827,19,17,22
32969,4,380.51566,19,17,22
32969,5,212.76305,19,17,22
32970,0,-18.686792,19,17,23
32970,1,635.805,19,17,23
32970,2,13.36449,19,17,23
32970,3,323.39993,19,17,23
32970,5,212.50948,19,17,23
32973,0,52.94925,19,17,26
32973,1,-343.9073,19,17,26
32973,2,-84.08362,19,17,26
32973,3,545.4949,19,17,26
32973,4,297.30954,19,17,26
32973,5,-399.83838,19,17,26
32974,0,555.87463,19,17,27
32974,1,-408.0112,19,17,27
32974,2,602.8433,19,17,27
32974,3,-566.4704,19,17,27
32974,4,658.7409,19,17,27
32974,5,-558.94934,19,17,27
32975,0,603.1158,19,17,28
32975,1,97.24174,19,17,28
32975,2,212.36258,19,17,28
32975,3,-552.0405,19,17,28
32975,4,127.163414,19,17,28
32975,5,-851.6414,19,17,28
32976,0,161.489,19,17,29
32976,1,31.07768,19,17,29
32976,2,-459.43726,19,17,29
32976,3,-560.6782,19,17,29
32976,4,301.6364,19,17,29
32976,5,-448.91876,19,17,29
32977,0,504.42603,19,17,30
32977,1,27.990019,19,17,30
32977,2,231.6521,19,17,30
32977,3,-266.73178,19,17,30
32977,4,-334.0893,19,17,30
32977,5,-240.06287,19,17,30
32978,0,-67.44322,19,17,31
32978,1,-376.19333,19,17,31
32978,2,42.230053,19,17,31
32978,3,-13.381984,19,17,31
32978,4,-499.01456,19,17,31
32978,5,-294.0206,19,17,31
32979,0,-60.103447,19,17,32
32979,1,-449.29877,19,17,32
32979,3,-623.55273,19,17,32
32979,4,-331.4333,19,17,32
32979,5,-623.5265,19,17,32
32980,0,-437.204,19,17,33
32980,1,184.5463,19,17,33
32980,3,17.014385,19,17,33
32980,4,490.01984,19,17,33
32980,5,-186.10898,19,17,33
33016,0,479.68866,19,18,22
33016,1,496.11816,19,18,22
33020,0,614.34937,19,18,26
33020,1,675.55096,19,18,26
33020,2,417.23322,19,18,26
33020,3,314.23148,19,18,26
33020,4,575.4553,19,18,26
33020,5,314.0491,19,18,26
33021,0,89.83471,19,18,27
33021,1,515.24365,19,18,27
33021,2,-82.65574,19,18,27
33021,3,-76.69711,19,18,27
33021,4,440.46384,19,18,27
33021,5,116.99708,19,18,27
33022,0,371.89697,19,18,28
33022,1,521.1793,19,18,28
33022,2,150.10242,19,18,28
33022,4,-28.107769,19,18,28
33023,0,584.8626,19,18,29
33023,1,283.17505,19,18,29
33023,2,581.3839,19,18,29
33023,3,-472.69257,19,18,29
33023,4,-136.75569,19,18,29
33023,5,-620.83154,19,18,29
33024,0,413.44763,19,18,30
33024,1,-0.42932907,19,18,30
33024,2,274.49167,19,18,30
33024,3,-514.334,19,18,30
33024,4,-98.899,19,18,30
33025,0,240.2632,19,18,31
33025,1,-463.12198,19,18,31
33025,3,410.5707,19,18,31
33025,4,-293.45212,19,18,31
33025,5,304.39667,19,18,31
33026,0,-606.8386,19,18,32
33026,1,-342.98135,19,18,32
33026,3,-15.022836,19,18,32
33026,4,-37.8933,19,18,32
33026,5,-15.155396,19,18,32
33028,0,397.55045,19,18,34
33028,1,591.55707,19,18,34
33028,3,392.1945,19,18,34
33028,4,1080.941,19,18,34
33028,5,392.33707,19,18,34
33029,0,-205.94667,19,18,35
33029,1,-152.20982,19,18,35
33029,2,455.5601,19,18,35
33029,3,422.5104,19,18,35
33029,4,296.96387,19,18,35
33029,5,758.9554,19,18,35
33030,0,89.43891,19,18,36
33030,1,-632.1081,19,18,36
33030,3,441.16446,19,18,36
33030,4,249.6398,19,18,36
33030,5,441.0851,19,18,36
33031,1,-159.06349,19,18,37
33031,3,407.6679,19,18,37
33032,0,-525.8539,19,18,38
33032,1,407.6264,19,18,38
33064,0,465.24756,19,19,23
33064,4,359.26138,19,19,23
33067,0,-385.62628,19,19,26
33067,1,321.0195,19,19,26
33067,3,454.78604,19,19,26
33067,4,109.29495,19,19,26
33067,5,252.06639,19,19,26
33068,0,203.25238,19,19,27
33068,1,301.89502,19,19,27
33068,2,138.25676,19,19,27
33068,4,442.9937,19,19,27
33069,0,7.073792,19,19,28
33069,1,477.2871,19,19,28
33069,4,176.85089,19,19,28
33070,0,-244.42754,19,19,29
33070,1,65.68049,19,19,29
33070,4,347.37183,19,19,29
33070,5,-388.64767,19,19,29
33071,0,-66.66631,19,19,30
33071,1,268.01797,19,19,30
33071,2,537.5677,19,19,30
33071,3,-296.7677,19,19,30
33071,4,-80.45401,19,19,30
33071,5,-182.48389,19,19,30
33072,1,-504.29803,19,19,31
33072,4,405.96976,19,19,31
33074,1,772.35187,19,19,33
33074,3,856.784,19,19,33
33074,4,-520.9324,19,19,33
33074,5,292.31332,19,19,33
33075,0,-337.55832,19,19,34
33075,1,296.5565,19,19,34
33075,2,187.9212,19,19,34
33075,3,-252.3911,19,19,34
33075,4,378.334,19,19,34
33075,5,-252.34125,19,19,34
33076,0,340.55222,19,19,35
33076,2,-397.69876,19,19,35
33076,3,98.850296,19,19,35
33076,4,154.65791,19,19,35
33076,5,98.83625,19,19,35
33077,2,-452.01263,19,19,36
33078,0,356.96396,19,19,37
33109,1,-323.4067,19,20,21
33113,0,638.3359,19,20,25
33113,1,690.53046,19,20,25
33113,2,398.53552,19,20,25
33113,3,313.9908,19,20,25
33113,4,481.78745,19,20,25
33113,5,314.0309,19,20,25
33116,0,-240.95721,19,20,28
33116,1,213.00844,19,20,28
33116,2,-162.93422,19,20,28
33116,4,788.2738,19,20,28
33116,5,188.08104,19,20,28
33117,0,657.9032,19,20,29
33117,1,376.8184,19,20,29
33117,2,-71.126976,19,20,29
33117,3,-71.209694,19,20,29
33117,4,-350.56982,19,20,29
33118,0,-301.4493,19,20,30
33118,1,286.6588,19,20,30
33118,3,-402.61365,19,20,30
33118,4,-167.7411,19,20,30
33118,5,-402.46027,19,20,30
33120,0,-400.60706,19,20,32
33120,1,108.864,19,20,32
33120,4,-150.04674,19,20,32
33121,1,95.97164,19,20,33
33121,3,642.7993,19,20,33
33121,4,1019.83905,19,20,33
33121,5,642.8547,19,20,33
33122,0,-75.46758,19,20,34
33122,1,-305.8351,19,20,34
33122,4,465.03543,19,20,34
33123,0,-476.65808,19,20,35
33123,1,-476.76007,19,20,35
33124,0,289.11298,19,20,36
33124,1,210.53453,19,20,36
33124,2,289.00708,19,20,36
33124,5,-406.2869,19,20,36
33160,1,-349.45795,19,21,25
33160,3,151.40878,19,21,25
33160,4,-274.63977,19,21,25
33160,5,151.46696,19,21,25
33161,0,-366.29465,19,21,26
33161,3,-179.36888,19,21,26
33161,5,-179.29059,19,21,26
33163,1,754.05164,19,21,28
33163,4,80.51518,19,21,28
33164,0,545.8996,19,21,29
33164,1,567.4495,19,21,29
33164,2,478.86197,19,21,29
33164,3,345.0241,19,21,29
33164,4,-447.38043,19,21,29
33164,5,-128.61168,19,21,29
33165,0,561.1363,19,21,30
33165,1,409.18832,19,21,30
33165,3,422.47836,19,21,30
33165,4,517.0679,19,21,30
33165,5,-5.5211234,19,21,30
33166,1,616.72314,19,21,31
33166,3,215.0832,19,21,31
33166,4,523.74274,19,21,31
33166,5,215.191,19,21,31
33167,0,-122.19414,19,21,32
33167,1,655.2297,19,21,32
33167,3,607.16943,19,21,32
33167,4,271.42813,19,21,32
33167,5,607.17175,19,21,32
33168,0,-532.4333,19,21,33
33168,1,-532.49884,19,21,33
33168,3,339.12534,19,21,33
33168,4,-199.05176,19,21,33
33168,5,315.25137,19,21,33
33169,1,50.74122,19,21,34
33169,3,253.71173,19,21,34
33169,5,253.65186,19,21,34
33170,4,18.957941,19,21,35
33171,1,283.6822,19,21,36
33172,1,-155.7068,19,21,37
33211,1,526.66846,19,22,29
33211,4,876.44666,19,22,29
33212,0,397.7437,19,22,30
33212,1,408.86255,19,22,30
33212,3,26.720028,19,22,30
33212,4,367.11093,19,22,30
33212,5,-41.08616,19,22,30
33213,0,477.6179,19,22,31
33213,1,437.5034,19,22,31
33213,3,769.1508,19,22,31
33213,4,625.44434,19,22,31
33213,5,768.97736,19,22,31
33214,3,405.99326,19,22,32
33214,4,639.3682,19,22,32
33214,5,405.999,19,22,32
33216,0,477.44965,19,22,34
33216,1,-325.43454,19,22,34
33216,2,438.96365,19,22,34
33216,3,137.1133,19,22,34
33216,4,498.57956,19,22,34
33216,5,429.9815,19,22,34
33217,1,513.78796,19,22,35
33218,0,-480.72922,19,22,36
33218,4,-168.22752,19,22,36
33254,1,507.351,19,23,25
33255,1,348.3603,19,23,26
33255,3,471.6332,19,23,26
33255,4,211.41693,19,23,26
33255,5,471.62228,19,23,26
33256,0,510.87103,19,23,27
33256,2,175.93123,19,23,27
33256,3,235.27954,19,23,27
33256,4,515.5164,19,23,27
33256,5,235.20486,19,23,27
33257,4,496.67673,19,23,28
33259,0,612.35406,19,23,30
33259,1,-124.92351,19,23,30
33259,4,309.37274,19,23,30
33260,0,-411.64786,19,23,31
33260,1,25.494545,19,23,31
33260,4,525.14825,19,23,31
33261,0,400.89764,19,23,32
33261,1,83.26487,19,23,32
33261,2,401.09277,19,23,32
33261,3,229.71407,19,23,32
33261,4,-381.90286,19,23,32
33261,5,229.7711,19,23,32
33262,1,247.22464,19,23,33
33262,4,370.70053,19,23,33
33263,0,122.461716,19,23,34
33263,3,388.80304,19,23,34
33263,4,430.05365,19,23,34
33303,0,-410.5265,19,24,27
33303,1,-158.41426,19,24,27
33304,0,537.6991,19,24,28
33304,2,301.57098,19,24,28
33304,4,619.7758,19,24,28
33305,3,319.3029,19,24,29
33305,4,587.8927,19,24,29
33305,5,319.1374,19,24,29
33307,1,367.22998,19,24,31
33307,3,300.73428,19,24,31
33307,4,215.60403,19,24,31
33308,0,282.77924,19,24,32
33308,1,-461.38242,19,24,32
33308,2,282.73654,19,24,32
33351,1,-105.237526,19,25,28
33351,4,-69.65058,19,25,28
33352,0,-108.954056,19,25,29
33352,2,-108.81936,19,25,29
33352,3,-85.95547,19,25,29
33352,4,373.7177,19,25,29
33352,5,-85.94974,19,25,29
33353,1,300.68912,19,25,30
33353,3,224.4026,19,25,30
33353,4,330.6535,19,25,30
34344,4,-25.154108,20,10,34
34384,1,-359.69455,20,11,27
34384,3,142.3372,20,11,27
34384,5,348.24802,20,11,27
34385,1,-9.221006,20,11,28
34385,4,-123.40244,20,11,28
34386,0,-224.64586,20,11,29
34386,1,-224.62936,20,11,29
34386,4,517.6441,20,11,29
34387,1,243.33356,20,11,30
34387,4,408.40228,20,11,30
34388,0,476.5608,20,11,31
